ward,no.,??Åfl,material,joint,diameter,length(m),leakage year,construction year,??ê›ÅhNêÅh,çXê∂ÅhNÅgx,çXê∂??? ,???ÃçÅˆ?v?èêÅh,Ågπ?H??Åf Åh??Q?zÅiÅÒ~Åj,?s?ØÅg??÷?ÃÅh??Q?zÅiÅÒ~Åj,ÅffêÅcÅh??Q?zÅiÅÒ~Åj,èCÅeUÅh??pÅiÅÒ~Åj,?RêÅcÅeπ?∏(ÅÒ~Åj,?O? ?ÅcêH??ê≥?WêÅh,Åg?? ?ÅcêH??ê≥?WêÅh,?zê›ÅhNÅgx??ê≥?WêÅh,?p????ê≥?WêÅh,???a??ê≥?WêÅh,ÅÒﬂ???Ã???Ã??RL(??Åj,???ÃÅh≠ê∂?\Åe™?ÆRN,RN?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh,Åh??pÅiê?ÅÒ~Åj,?÷ÅÒvÅiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?,ÅÒﬂ???Ã???Ã??RL(??+1Åj,???ÃÅh≠ê∂?\Åe™?ÆRN',RN'?Ã?têÅh,?÷ÅÒv?Ã?∑?Z?WêÅh(2),?÷ÅÒv(2)Åiê?ÅÒ~Åj,Åh??p?÷ÅÒvÅh?(2),?ÅÒ?Åg?N
H,290,1.19,?c,?`,300,6,,1967,40,0,,0,"133,758","505,248","1,077,235","2,786,096","25,527",1,1,1,1,1,0.205,0.001,859,0.96,"1,025","4,347",3.85,1.218,0.007,145,0.96,"4,347",3.85,A
H,291,1.52,?c,?m?r,200,304,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","1,365,973",1,1,1,1,1,0.205,0.062,16,1.76,"54,832","15,292",0.25,1.218,0.37,3,7.4,"64,296",1.06,B
H,292,1.52,?c,?j,200,2,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","10,509",1,1,1,1,1,0.205,0,2086,0.96,422,"7,040",15.14,1.218,0.003,351,0.96,"7,040",15.14,A
H,293,1.17,?c,?j,100,6,,1997,10,0,,0,"536,574","505,248","1,077,235","2,786,096","27,491",1,1,1,1,1,0.205,0.001,797,0.96,"1,104","4,735",3.89,1.218,0.007,134,0.96,"4,735",3.89,A
H,294,1.17,?c,?m?r,100,3,,1997,10,0,,0,"536,574","505,248","1,077,235","2,786,096","11,243",1,1,1,1,1,0.205,0.001,1950,0.96,451,"4,720",9.5,1.218,0.003,328,0.96,"4,720",9.5,A
H,295,1.04,?c,?j,150,4,,1997,10,0,,0,"536,574","505,248","1,077,235","2,786,096","16,295",1,1,1,1,1,0.205,0.001,1345,0.96,654,"4,725",6.56,1.218,0.004,227,0.96,"4,725",6.56,A
H,296,1.04,?c,?j,150,2,,1997,10,0,,0,"536,574","505,248","1,077,235","2,786,096","8,650",1,1,1,1,1,0.205,0,2534,0.96,347,"4,717",12.34,1.218,0.002,427,0.96,"4,717",12.34,A
H,297,1.04,?c,?j,200,2,,1997,10,0,,0,"536,574","505,248","1,077,235","2,786,096","7,455",1,1,1,1,1,0.205,0,2940,0.96,299,"4,716",14.31,1.218,0.002,495,0.96,"4,716",14.31,A
H,298,1.17,?c,?s,150,17,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","76,754",1,1,1,1,1,0.205,0.004,286,0.96,"3,081","4,319",1.27,1.218,0.021,48,0.97,"4,364",1.29,A
H,299,1.17,?c,?j,150,5,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","23,478",1,1,1,1,1,0.205,0.001,934,0.96,942,"4,267",4.11,1.218,0.006,157,0.96,"4,267",4.11,A
H,300,1.17,?c,?s,75,9,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","40,443",1,1,1,1,1,0.205,0.002,542,0.96,"1,623","7,069",3.95,1.218,0.011,91,0.96,"7,069",3.95,A
H,301,1.17,?c,?s,75,7,,1990,17,0,,0,"133,758","505,248","1,077,235","2,786,096","32,154",1,1,1,1,1,0.205,0.001,682,0.96,"1,291","4,353",3.06,1.218,0.009,115,0.96,"4,353",3.06,A
H,302,1.04,?c,?s,75,5,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","24,046",1,1,1,1,1,0.205,0.001,912,0.96,965,"4,268",4.01,1.218,0.007,154,0.96,"4,268",4.01,A
H,303,1.04,?c,?s,100,19,,1979,28,0,,0,"133,758","505,248","1,077,235","2,786,096","87,254",1,1,1,1,1,0.205,0.004,251,0.96,"3,502","4,406",1.14,1.218,0.024,42,1.03,"4,727",1.22,A
H,304,1.17,?c,?s,100,9,,1985,22,0,,0,"133,758","505,248","1,077,235","2,786,096","42,541",1,1,1,1,1,0.205,0.002,515,0.96,"1,708","4,363",2.32,1.218,0.012,87,0.96,"4,363",2.32,A
H,305,1.17,?c,?`,100,4,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","16,172",1,1,1,1,1,0.205,0.001,1355,0.96,649,"4,260",5.96,1.218,0.004,228,0.96,"4,260",5.96,A
H,306,1.17,?c,?s,75,3,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","12,157",1,1,1,1,1,0.205,0.001,1803,0.96,488,"4,257",7.92,1.218,0.003,304,0.96,"4,257",7.92,A
H,307,1.17,?c,?`,100,3,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","12,780",1,1,1,1,1,0.205,0.001,1715,0.96,513,"4,257",7.53,1.218,0.003,289,0.96,"4,257",7.53,A
H,308,1.17,?c,?`,100,3,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","14,940",1,1,1,1,1,0.205,0.001,1467,0.96,600,"4,259",6.44,1.218,0.004,247,0.96,"4,259",6.44,A
H,309,1.04,?c,?s,100,7,,1985,22,0,,0,"133,758","505,248","1,077,235","2,786,096","31,999",1,1,1,1,1,0.205,0.001,685,0.96,"1,284","4,353",3.08,1.218,0.009,115,0.96,"4,353",3.08,A
H,310,1.19,?c,?s,150,5,,1990,17,0,,0,"53,133","505,248","1,077,235","2,786,096","23,673",1,1,1,1,1,0.205,0.001,926,0.96,950,"4,268",4.08,1.218,0.006,156,0.96,"4,268",4.08,A
H,311,1.04,?c,?j,150,1,,2002,5,0,,0,"133,758","505,248","1,077,235","2,786,096","5,334",1,1,1,1,1,0.205,0,4110,0.96,214,"4,327",18.35,1.218,0.001,692,0.96,"4,327",18.35,A
H,312,1.17,?c,?m?r,100,55,,1998,9,0,,0,"53,133","505,248","1,077,235","2,786,096","248,204",1,1,1,1,1,0.205,0.011,88,0.96,"9,963","4,483",0.41,1.218,0.067,15,1.85,"8,639",0.79,C
H,313,1.19,?c,?j,100,0,,1999,8,0,,0,"133,758","505,248","1,077,235","2,786,096",820,1,1,1,1,1,0.205,0,26722,0.96,33,"4,323",118.87,1.218,0,4501,0.96,"4,323",118.87,A
H,314,1.19,?c,?m?r,150,120,,1999,8,0,,0,"133,758","505,248","1,077,235","2,786,096","541,205",1,1,1,1,1,0.205,0.025,41,1.04,"21,725","5,245",0.22,1.218,0.147,7,3.42,"17,249",0.72,C
H,315,1.17,?c,?j,75,3,,2002,5,0,,0,"53,133","505,248","1,077,235","2,786,096","13,920",1,1,1,1,1,0.205,0.001,1575,0.96,559,"4,258",6.91,1.218,0.004,265,0.96,"4,258",6.91,A
H,316,1.17,?c,?j,75,6,,2002,5,0,,0,"53,133","505,248","1,077,235","2,786,096","27,063",1,1,1,1,1,0.205,0.001,810,0.96,"1,086","4,271",3.57,1.218,0.007,136,0.96,"4,271",3.57,A
H,317,1.17,?c,?j,75,2,,2002,5,0,,0,"53,133","505,248","1,077,235","2,786,096","8,307",1,1,1,1,1,0.205,0,2639,0.96,333,"4,253",11.59,1.218,0.002,445,0.96,"4,253",11.59,A
H,318,1.19,?c,?s,150,45,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","204,423",1,1,1,1,1,0.205,0.009,107,0.96,"8,206","4,441",0.49,1.218,0.055,18,1.63,"7,541",0.83,C
H,319,1.04,?c,?s,150,232,,1985,22,0,,0,"536,574","505,248","1,077,235","2,786,096","1,042,247",1,1,1,1,1,0.205,0.048,21,1.47,"41,837","8,743",0.19,1.218,0.282,4,5.66,"33,662",0.73,C
H,320,1.17,?c,?s,200,163,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","733,191",1,1,1,1,1,0.205,0.033,30,1.21,"29,431","6,237",0.19,1.218,0.199,5,4.61,"23,764",0.73,C
H,321,1.19,?c,?s,200,4,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","19,889",1,1,1,1,1,0.205,0.001,1102,0.96,798,"7,049",8.02,1.218,0.005,186,0.96,"7,049",8.02,A
H,322,1.17,?c,?s,200,144,,1974,33,0,,0,"1,610,800","505,248","1,077,235","2,786,096","649,578",1,1,1,1,1,0.205,0.03,34,1.14,"26,075","7,557",0.26,1.218,0.176,6,3.92,"25,986",0.9,C
H,323,1.17,?c,?s,150,4,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","18,184",1,1,1,1,1,0.205,0.001,1206,0.96,730,"4,262",5.3,1.218,0.005,203,0.96,"4,262",5.3,A
H,324,1.52,?c,?s,200,52,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","232,423",1,1,1,1,1,0.205,0.011,94,0.96,"9,330","4,468",0.43,1.218,0.063,16,1.76,"8,191",0.8,C
H,325,1.52,?c,?s,150,12,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","53,679",1,1,1,1,1,0.205,0.002,408,0.96,"2,155","4,296",1.81,1.218,0.015,69,0.96,"4,296",1.81,A
H,326,1.52,?c,?s,150,5,,1970,37,0,,0,"53,133","505,248","1,077,235","2,786,096","21,275",1,1,1,1,1,0.205,0.001,1030,0.96,854,"4,265",4.53,1.218,0.006,174,0.96,"4,265",4.53,A
H,327,1.52,?c,?s,100,2,,1970,37,0,,0,"53,133","505,248","1,077,235","2,786,096","9,831",1,1,1,1,1,0.205,0,2230,0.96,395,"4,254",9.77,1.218,0.003,376,0.96,"4,254",9.77,A
H,328,1.52,?c,?s,150,3,,1970,37,0,,0,"53,133","505,248","1,077,235","2,786,096","12,756",1,1,1,1,1,0.205,0.001,1718,0.96,512,"4,257",7.54,1.218,0.003,289,0.96,"4,257",7.54,A
H,329,1.17,?c,?s,150,3,,1970,37,0,,0,"53,133","505,248","1,077,235","2,786,096","13,270",1,1,1,1,1,0.205,0.001,1652,0.96,533,"4,258",7.25,1.218,0.004,278,0.96,"4,258",7.25,A
H,330,1.17,?c,?s,150,3,,1971,36,0,,0,"53,133","505,248","1,077,235","2,786,096","15,388",1,1,1,1,1,0.205,0.001,1425,0.96,618,"4,260",6.26,1.218,0.004,240,0.96,"4,260",6.26,A
H,331,1.17,?c,?s,200,103,,1971,36,0,,0,"53,133","505,248","1,077,235","2,786,096","464,967",1,1,1,1,1,0.205,0.021,47,0.98,"18,664","4,789",0.23,1.218,0.126,8,3.05,"14,904",0.72,C
H,332,1.17,?c,?s,150,44,,1979,28,0,,0,"53,133","505,248","1,077,235","2,786,096","200,053",1,1,1,1,1,0.205,0.009,110,0.96,"8,030","4,437",0.5,1.218,0.054,18,1.63,"7,533",0.85,C
H,333,1.17,?c,?s,150,40,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","179,759",1,1,1,1,1,0.205,0.008,122,0.96,"7,216","4,417",0.56,1.218,0.049,21,1.47,"6,764",0.85,C
H,334,1.17,?c,?s,200,3,,1994,13,0,,0,"53,133","505,248","1,077,235","2,786,096","12,715",1,1,1,1,1,0.205,0.001,1724,0.96,510,"4,257",7.57,1.218,0.003,290,0.96,"4,257",7.57,A
H,335,1.17,?c,?s,100,4,,1994,13,0,,0,"53,133","505,248","1,077,235","2,786,096","17,979",1,1,1,1,1,0.205,0.001,1219,0.96,722,"4,262",5.36,1.218,0.005,205,0.96,"4,262",5.36,A
H,336,1.17,?c,?s,200,138,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","618,994",1,1,1,1,1,0.205,0.028,35,1.12,"24,847","5,646",0.21,1.218,0.168,6,3.92,"19,760",0.72,C
H,337,1.17,?c,?s,150,11,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","50,639",1,1,1,1,1,0.205,0.002,433,0.96,"2,033","4,293",1.92,1.218,0.014,73,0.96,"4,293",1.92,A
H,338,1.17,?c,?`,100,31,,0,2007,0,,0,"53,133","505,248","1,077,235","2,786,096","139,672",1,1,1,1,1,0.205,0.006,157,0.96,"5,607","4,379",0.71,1.218,0.038,26,1.29,"5,884",0.95,C
H,339,1.17,?c,?s,100,3,,1985,22,0,,0,0,"505,248","1,077,235","2,786,096","13,143",1,1,1,1,1,0.205,0.001,1668,0.96,528,"4,206",7.23,1.218,0.004,281,0.96,"4,206",7.23,A
H,340,1.17,?c,?`,150,221,,1969,38,0,,0,"2,954,136","505,248","1,077,235","2,786,096","993,108",1,1,1,1,1,0.205,0.045,22,1.43,"39,865","11,892",0.27,1.218,0.269,4,5.66,"47,068",1.07,B
H,341,1.17,?c,?s,150,26,,1970,37,0,,0,"53,133","505,248","1,077,235","2,786,096","115,530",1,1,1,1,1,0.205,0.005,190,0.96,"4,638","4,356",0.85,1.218,0.031,32,1.17,"5,309",1.04,B
H,342,1.17,?c,?s,200,11,,1981,26,0,,0,"53,133","505,248","1,077,235","2,786,096","48,046",1,1,1,1,1,0.205,0.002,456,0.96,"1,929","4,291",2.02,1.218,0.013,77,0.96,"4,291",2.02,A
H,343,1.17,?c,?s,150,37,,1970,37,0,,0,"53,133","505,248","1,077,235","2,786,096","168,234",1,1,1,1,1,0.205,0.008,130,0.96,"6,753","4,406",0.59,1.218,0.046,22,1.43,"6,564",0.88,C
H,344,1.17,?c,?s,150,68,1987,1971,36,0,,1,"53,133","505,248","1,077,235","2,786,096","304,742",1,1,1,1,1,1.218,0.083,12,2.19,"12,233","10,351",0.77,1.746,0.118,8,3.05,"14,416",1.07,B
H,345,1.17,?c,?s,150,30,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","134,873",1,1,1,1,1,0.205,0.006,163,0.96,"5,414","4,374",0.73,1.218,0.037,27,1.27,"5,787",0.97,C
H,346,1.17,?c,?s,150,29,,1970,37,0,,0,"53,133","505,248","1,077,235","2,786,096","129,733",1,1,1,1,1,0.205,0.006,169,0.96,"5,208","4,369",0.76,1.218,0.035,28,1.25,"5,689",0.99,C
H,347,1.17,?c,?s,150,1,,1972,35,0,,0,"53,133","505,248","1,077,235","2,786,096","5,038",1,1,1,1,1,0.205,0,4351,0.96,202,"4,250",19.09,1.218,0.001,733,0.96,"4,250",19.09,A
H,348,1.17,?c,?`,150,2,,1969,38,0,,0,"53,133","505,248","1,077,235","2,786,096","9,164",1,1,1,1,1,0.205,0,2392,0.96,368,"4,254",10.49,1.218,0.002,403,0.96,"4,254",10.49,A
H,349,1.17,?c,?s,150,51,,1976,31,0,,0,"53,133","505,248","1,077,235","2,786,096","230,277",1,1,1,1,1,0.205,0.011,95,0.96,"9,244","4,466",0.44,1.218,0.062,16,1.76,"8,187",0.8,C
H,350,1.17,?c,?`,150,82,,1969,38,0,,0,"53,133","505,248","1,077,235","2,786,096","368,996",1,1,1,1,1,0.205,0.017,59,0.96,"14,812","4,599",0.28,1.218,0.1,10,2.53,"12,120",0.74,C
H,351,1.17,?c,?`,150,5,,1970,37,0,,0,"53,133","505,248","1,077,235","2,786,096","20,413",1,1,1,1,1,0.205,0.001,1074,0.96,819,"4,264",4.72,1.218,0.006,181,0.96,"4,264",4.72,A
H,352,1.17,?c,?s,200,32,,1970,37,0,,0,0,"505,248","1,077,235","2,786,096","143,874",1,1,1,1,1,0.205,0.007,152,0.96,"5,775","4,332",0.68,1.218,0.039,26,1.29,"5,821",0.91,C
H,353,1.17,?c,?s,150,26,,1995,12,0,,0,0,"505,248","1,077,235","2,786,096","115,508",1,1,1,1,1,0.205,0.005,190,0.96,"4,637","4,305",0.84,1.218,0.031,32,1.17,"5,246",1.03,B
H,354,1.17,?c,?s,200,7,,1974,33,0,,0,"2,954,136","505,248","1,077,235","2,786,096","32,866",1,1,1,1,1,0.205,0.001,667,0.96,"1,319","7,061",4.86,1.218,0.009,112,0.96,"7,061",4.86,A
H,355,1.17,?c,?`,100,29,,1967,40,0,,0,"53,133","505,248","1,077,235","2,786,096","131,030",1,1,1,1,1,0.205,0.006,167,0.96,"5,260","4,371",0.75,1.218,0.035,28,1.25,"5,691",0.98,C
H,356,1.04,?c,?s,200,41,,1988,19,0,,0,"536,574","505,248","1,077,235","2,786,096","185,503",1,1,1,1,1,0.205,0.008,118,0.96,"7,446","4,887",0.6,1.218,0.05,20,1.52,"7,738",0.94,C
H,357,1.17,?c,?s,200,3,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","14,191",1,1,1,1,1,0.205,0.001,1545,0.96,570,"4,258",6.78,1.218,0.004,260,0.96,"4,258",6.78,A
H,358,1.17,?c,?s,100,5,,1993,14,0,,0,"53,133","505,248","1,077,235","2,786,096","22,515",1,1,1,1,1,0.205,0.001,974,0.96,904,"4,266",4.28,1.218,0.006,164,0.96,"4,266",4.28,A
H,359,1.17,?c,?s,150,6,,1990,17,0,,0,"2,954,136","505,248","1,077,235","2,786,096","24,740",1,1,1,1,1,0.205,0.001,886,0.96,993,"7,054",6.45,1.218,0.007,149,0.96,"7,054",6.45,A
H,360,1.17,?c,?s,150,16,,1988,19,0,,0,"536,574","505,248","1,077,235","2,786,096","72,339",1,1,1,1,1,0.205,0.003,303,0.96,"2,904","4,778",1.49,1.218,0.02,51,0.96,"4,778",1.49,A
H,361,1.17,?c,?s,150,6,,1974,33,0,,0,"53,133","505,248","1,077,235","2,786,096","25,828",1,1,1,1,1,0.205,0.001,849,0.96,"1,037","4,270",3.74,1.218,0.007,143,0.96,"4,270",3.74,A
H,362,1.17,?c,?j,300,6,,1989,18,0,,0,"536,574","505,248","1,077,235","2,786,096","25,875",1,1,1,1,1,0.205,0.001,847,0.96,"1,039","4,734",4.13,1.218,0.007,143,0.96,"4,734",4.13,A
H,363,1.17,?c,?s,200,142,,1971,36,0,,0,"2,954,136","505,248","1,077,235","2,786,096","636,879",1,1,1,1,1,0.205,0.029,34,1.14,"25,565","9,074",0.32,1.218,0.172,6,3.92,"31,202",1.11,B
H,364,1.17,?c,?s,150,142,,1970,37,0,,0,"2,954,136","505,248","1,077,235","2,786,096","636,600",1,1,1,1,1,0.205,0.029,34,1.14,"25,554","9,074",0.32,1.218,0.172,6,3.92,"31,201",1.11,B
H,365,1.17,?c,?s,150,2,,1985,22,0,,0,"53,133","505,248","1,077,235","2,786,096","10,940",1,1,1,1,1,0.205,0,2004,0.96,439,"4,255",8.8,1.218,0.003,338,0.96,"4,255",8.8,A
H,366,1.17,?c,?`,150,13,,1969,38,0,,0,"53,133","505,248","1,077,235","2,786,096","56,927",1,1,1,1,1,0.205,0.003,385,0.96,"2,285","4,299",1.71,1.218,0.015,65,0.96,"4,299",1.71,A
H,367,1.17,?c,?j,150,3,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","14,091",1,1,1,1,1,0.205,0.001,1556,0.96,566,"4,258",6.83,1.218,0.004,262,0.96,"4,258",6.83,A
H,368,1.17,?c,?j,100,4,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","17,930",1,1,1,1,1,0.205,0.001,1223,0.96,720,"4,262",5.37,1.218,0.005,206,0.96,"4,262",5.37,A
H,369,1.17,?c,?m?r,200,35,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","158,737",1,1,1,1,1,0.205,0.007,138,0.96,"6,372","4,397",0.63,1.218,0.043,23,1.39,"6,367",0.91,C
H,370,1.17,?c,?j,200,4,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","16,877",1,1,1,1,1,0.205,0.001,1299,0.96,677,"4,261",5.71,1.218,0.005,219,0.96,"4,261",5.71,A
H,371,1.17,?c,?j,200,7,,1997,10,0,,0,"53,133","505,248","1,077,235","2,786,096","31,410",1,1,1,1,1,0.205,0.001,698,0.96,"1,261","4,275",3.08,1.218,0.009,118,0.96,"4,275",3.08,A
H,372,1.17,?c,?s,200,29,,1971,36,0,,0,"53,133","505,248","1,077,235","2,786,096","130,187",1,1,1,1,1,0.205,0.006,168,0.96,"5,226","4,370",0.76,1.218,0.035,28,1.25,"5,690",0.99,C
H,373,1.52,?c,?m?r,150,8,,1997,10,0,,0,"133,758","505,248","1,077,235","2,786,096","35,976",1,1,1,1,1,0.205,0.002,609,0.96,"1,444","4,357",2.74,1.218,0.01,103,0.96,"4,357",2.74,A
H,374,1.17,?c,?j,150,1,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","4,071",1,1,1,1,1,0.205,0,5385,0.96,163,"7,034",39.16,1.218,0.001,907,0.96,"7,034",39.16,A
H,375,1.17,?c,?j,150,12,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","52,175",1,1,1,1,1,0.205,0.002,420,0.96,"2,094","7,080",3.07,1.218,0.014,71,0.96,"7,080",3.07,A
H,376,1.17,?c,?m?r,100,3,,1997,10,0,,0,"2,954,136","505,248","1,077,235","2,786,096","13,057",1,1,1,1,1,0.205,0.001,1679,0.96,524,"7,042",12.2,1.218,0.004,283,0.96,"7,042",12.2,A
H,377,1.52,?c,?s,100,8,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","37,223",1,1,1,1,1,0.205,0.002,589,0.96,"1,494","4,281",2.6,1.218,0.01,99,0.96,"4,281",2.6,A
H,378,1.52,?c,?s,100,4,,1988,19,0,,0,"53,133","505,248","1,077,235","2,786,096","15,950",1,1,1,1,1,0.205,0.001,1374,0.96,640,"4,260",6.04,1.218,0.004,231,0.96,"4,260",6.04,A
H,379,1.17,?c,?`,75,6,,1978,29,0,,0,"53,133","505,248","1,077,235","2,786,096","27,403",1,1,1,1,1,0.205,0.001,800,0.96,"1,100","4,271",3.52,1.218,0.007,135,0.96,"4,271",3.52,A
H,380,1.17,?c,?s,75,2,,1996,11,0,,0,0,"505,248","1,077,235","2,786,096","10,871",1,1,1,1,1,0.205,0,2016,0.96,436,"4,204",8.75,1.218,0.003,340,0.96,"4,204",8.75,A
H,381,1.17,?c,?s,75,4,,1996,11,0,,0,"2,954,136","505,248","1,077,235","2,786,096","16,600",1,1,1,1,1,0.205,0.001,1321,0.96,666,"7,046",9.6,1.218,0.004,222,0.96,"7,046",9.6,A
H,382,1.17,?c,?j,75,6,,1996,11,0,,0,"53,133","505,248","1,077,235","2,786,096","24,864",1,1,1,1,1,0.205,0.001,882,0.96,998,"4,269",3.88,1.218,0.007,149,0.96,"4,269",3.88,A
H,383,1.17,?c,?s,200,10,,1977,30,0,,0,"2,954,136","505,248","1,077,235","2,786,096","44,648",1,1,1,1,1,0.205,0.002,491,0.96,"1,792","7,073",3.58,1.218,0.012,83,0.96,"7,073",3.58,A
H,384,1.19,?c,?s,150,203,,1991,16,0,,0,0,"505,248","1,077,235","2,786,096","911,632",1,1,1,1,1,0.205,0.042,24,1.35,"36,594","7,128",0.18,1.218,0.247,4,5.66,"29,886",0.74,C
H,385,1.33,?c,?s,150,417,,1995,12,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,874,628",1,1,1,1,1,0.205,0.086,12,2.19,"75,250","17,200",0.21,1.218,0.508,2,10.88,"85,452",1.03,B
H,386,1.35,?c,?s,200,352,,1977,30,0,,0,"1,610,800","505,248","1,077,235","2,786,096","1,581,244",1,1,1,1,1,0.205,0.072,14,1.95,"63,473","14,743",0.21,1.218,0.428,2,10.88,"82,260",1.18,B
H,387,1.19,?c,?j,100,4,,2004,3,0,,0,"133,758","505,248","1,077,235","2,786,096","18,316",1,1,1,1,1,0.205,0.001,1197,0.96,735,"4,340",5.36,1.218,0.005,202,0.96,"4,340",5.36,A
H,388,1.19,?c,?s,100,52,,1992,15,0,,0,"133,758","505,248","1,077,235","2,786,096","235,984",1,1,1,1,1,0.205,0.011,93,0.96,"9,473","4,549",0.44,1.218,0.064,16,1.76,"8,339",0.8,C
H,389,1.19,?c,?s,100,2,,1992,15,0,,0,"133,758","505,248","1,077,235","2,786,096","9,900",1,1,1,1,1,0.205,0,2214,0.96,397,"4,332",9.9,1.218,0.003,373,0.96,"4,332",9.9,A
H,390,1.35,?c,?`,150,223,,1968,39,0,,0,"133,758","505,248","1,077,235","2,786,096","1,003,735",1,1,1,1,1,0.205,0.046,22,1.43,"40,291","7,874",0.18,1.218,0.272,4,5.66,"31,164",0.7,C
H,391,1.19,?c,?s,100,9,,1991,16,0,,0,"133,758","505,248","1,077,235","2,786,096","41,343",1,1,1,1,1,0.205,0.002,530,0.96,"1,660","4,362",2.38,1.218,0.011,89,0.96,"4,362",2.38,A
H,392,1.19,?c,?j,300,525,,1991,16,0,,0,"2,954,136","505,248","1,077,235","2,786,096","2,359,670",1,1,1,1,1,0.205,0.108,9,2.77,"94,721","26,820",0.26,1.218,0.639,2,10.88,"105,344",1.01,B
H,393,1.35,?c,?`,100,4,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","17,909",1,1,1,1,1,0.205,0.001,1224,0.96,719,"4,262",5.38,1.218,0.005,206,0.96,"4,262",5.38,A
H,394,1.35,?c,?s,100,6,,1992,15,0,,0,"133,758","505,248","1,077,235","2,786,096","26,057",1,1,1,1,1,0.205,0.001,841,0.96,"1,046","4,347",3.77,1.218,0.007,142,0.96,"4,347",3.77,A
H,395,1.35,?c,?s,200,144,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","647,519",1,1,1,1,1,0.205,0.03,34,1.14,"25,992","5,779",0.2,1.218,0.175,6,3.92,"19,871",0.69,C
H,396,1.35,?c,?s,100,4,,1980,27,0,,0,"53,133","505,248","1,077,235","2,786,096","17,757",1,1,1,1,1,0.205,0.001,1234,0.96,713,"4,262",5.42,1.218,0.005,208,0.96,"4,262",5.42,A
H,397,1.35,?c,?s,200,101,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","455,200",1,1,1,1,1,0.205,0.021,48,0.97,"18,272","4,809",0.24,1.218,0.123,8,3.05,"15,120",0.75,C
H,398,1.19,?c,?s,150,9,,1991,16,0,,0,"53,133","505,248","1,077,235","2,786,096","41,902",1,1,1,1,1,0.205,0.002,523,0.96,"1,682","4,285",2.31,1.218,0.011,88,0.96,"4,285",2.31,A
H,399,1.19,?c,?`,150,49,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","218,547",1,1,1,1,1,0.205,0.01,100,0.96,"8,773","4,455",0.46,1.218,0.059,17,1.69,"7,842",0.81,C
H,400,1.19,?c,?s,150,29,,1983,24,0,,0,"53,133","505,248","1,077,235","2,786,096","131,277",1,1,1,1,1,0.205,0.006,167,0.96,"5,270","4,371",0.75,1.218,0.036,28,1.25,"5,691",0.98,C
H,401,1.19,?c,?`,150,236,,1968,39,0,,0,"53,133","505,248","1,077,235","2,786,096","1,062,470",1,1,1,1,1,0.205,0.048,21,1.47,"42,649","8,062",0.17,1.218,0.288,3,7.4,"40,583",0.86,C
H,402,1.19,?c,?s,150,109,,1977,30,0,,0,"133,758","505,248","1,077,235","2,786,096","489,431",1,1,1,1,1,0.205,0.022,45,1,"19,646","4,992",0.23,1.218,0.133,8,3.05,"15,225",0.7,C
H,403,1.35,?c,?s,200,3,,1986,21,0,,0,0,"505,248","1,077,235","2,786,096","14,575",1,1,1,1,1,0.205,0.001,1504,0.96,585,"4,208",6.53,1.218,0.004,253,0.96,"4,208",6.53,A
H,404,1.35,?c,?j,300,260,,1991,16,0,,0,0,"505,248","1,077,235","2,786,096","1,168,622",1,1,1,1,1,0.205,0.053,19,1.58,"46,910","8,749",0.17,1.218,0.316,3,7.4,"40,975",0.79,C
